time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-19T21:15:42.910Z,49.447,-120.5163333,5.26,1.95,ml,9,213,0.6022,0.41,uw,uw61170526,2016-06-20T18:41:27.770Z,"1km SSW of Princeton, Canada",explosion,4.02,10.12,0.134,7,reviewed,uw,uw
2016-06-19T21:08:58.100Z,33.4643333,-116.4843333,10.26,1.83,ml,61,37,0.07662,0.19,ci,ci37392439,2016-06-20T13:47:45.680Z,"20km ESE of Anza, CA",earthquake,0.18,0.3,0.15,25,reviewed,ci,ci
2016-06-19T20:48:27.260Z,36.0888333,-118.3476667,12.47,1.37,ml,24,94,0.06901,0.22,ci,ci37392431,2016-06-20T16:43:18.779Z,"36km W of Coso Junction, CA",earthquake,0.3,0.78,0.19,16,reviewed,ci,ci
2016-06-19T20:47:23.000Z,60.2089,-141.4181,0,1.4,ml,,,,0.33,ak,ak13665336,2016-06-22T20:39:00.094Z,"58km ENE of Cape Yakataga, Alaska",earthquake,0.3,,,,reviewed,ak,ak
2016-06-19T20:33:35.120Z,19.7905,-154.897,35.889,2.09,md,46,256,0.1509,0.11,hv,hv61303351,2016-06-20T23:41:34.920Z,"20km E of Papa'ikou, Hawaii",earthquake,0.74,0.87,0.078,18,reviewed,hv,hv
2016-06-19T20:32:52.400Z,18.4328,-67.369,20,1.7,Md,3,194.4,0.11498436,0.12,pr,pr16171011,2016-06-20T00:01:21.017Z,"16km NW of Rincon, Puerto Rico",earthquake,1.2,2,0,2,reviewed,pr,pr
2016-06-19T20:29:21.000Z,51.7308,-173.9366,46.5,1.8,ml,,,,0.36,ak,ak13680798,2016-06-22T20:39:09.361Z,"54km SSE of Atka, Alaska",earthquake,2.2,2.9,,,reviewed,ak,ak
2016-06-19T20:23:15.000Z,60.6077,-151.0524,59.9,2.7,ml,,,,0.7,ak,ak13665328,2016-06-22T20:39:33.695Z,"8km NNE of Ridgeway, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-19T20:14:27.870Z,36.6101667,-121.2116667,1.82,1.21,md,21,117,0.03925,0.06,nc,nc72653146,2016-06-21T08:10:02.993Z,"23km NNE of Soledad, California",earthquake,0.24,0.61,0.294,18,reviewed,nc,nc
2016-06-19T20:10:07.000Z,51.7103,-178.629,82.2,2.5,ml,,,,0.36,ak,ak13665325,2016-06-22T20:38:49.693Z,"38km WSW of Tanaga Volcano, Alaska",earthquake,5.5,0.8,,,reviewed,ak,ak
2016-06-19T20:01:04.000Z,59.9489,-152.4381,76.7,1.5,ml,,,,0.46,ak,ak13680795,2016-06-22T20:39:08.528Z,"39km WNW of Anchor Point, Alaska",earthquake,1.4,1,,,reviewed,ak,ak
2016-06-19T19:57:51.000Z,51.5406,-176.8234,42.3,1.4,ml,,,,0.29,ak,ak13680793,2016-06-22T20:39:23.053Z,"39km SSW of Adak, Alaska",earthquake,1.9,1,,,reviewed,ak,ak
2016-06-19T19:56:37.000Z,62.9561,-151.1184,109.6,1.4,ml,,,,0.36,ak,ak13665322,2016-06-22T20:37:44.695Z,"87km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-06-19T19:47:35.510Z,19.404,-155.2788333,1.33,1.95,ml,24,38,0.008231,0.07,hv,hv61303286,2016-06-20T21:32:16.680Z,"5km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.175,12,reviewed,hv,hv
2016-06-19T19:44:57.000Z,60.0115,-153.1056,114.8,1.9,ml,,,,0.5,ak,ak13680791,2016-06-22T20:39:07.738Z,"56km SSW of Redoubt Volcano, Alaska",earthquake,0.6,0.5,,,reviewed,ak,ak
2016-06-19T19:41:44.290Z,34.1646667,-116.843,1.64,1.72,ml,69,28,0.1047,0.22,ci,ci37392391,2016-06-20T13:47:50.400Z,"11km S of Big Bear City, CA",earthquake,0.19,0.47,0.137,27,reviewed,ci,ci
2016-06-19T19:30:03.400Z,18.9564,-65.2677,25,1.8,Md,3,280.8,0.64588869,0.15,pr,pr16171010,2016-06-20T00:00:19.797Z,"72km N of Culebra, Puerto Rico",earthquake,1.8,15.3,0,2,reviewed,pr,pr
2016-06-19T19:25:43.000Z,55.4055,-158.3455,10.4,3.5,ml,,,,0.58,ak,ak13665317,2016-06-22T20:41:06.470Z,"98km SSE of Chignik Lake, Alaska",earthquake,0.6,1.1,,,reviewed,ak,ak
2016-06-19T19:23:35.000Z,52.0873,-169.2539,25.5,2.7,ml,,,,0.33,ak,ak13665315,2016-06-22T20:41:12.918Z,"98km SSW of Nikolski, Alaska",earthquake,2.1,2.3,,,reviewed,ak,ak
2016-06-19T19:08:36.570Z,32.8891667,-116.2231667,6.95,1.02,ml,21,81,0.1438,0.24,ci,ci37392367,2016-06-20T13:47:54.930Z,"28km NW of Ocotillo, CA",earthquake,0.4,1.44,0.159,17,reviewed,ci,ci
2016-06-19T19:03:05.140Z,40.8321667,-122.1363333,14.57,1.75,md,11,74,0.2377,0.06,nc,nc72653141,2016-06-21T02:53:03.373Z,"22km NNE of Bella Vista, California",earthquake,0.6,1.54,0.148,13,reviewed,nc,nc
2016-06-19T18:54:05.000Z,62.7192,-150.5728,85.3,1.2,ml,,,,0.23,ak,ak13680784,2016-06-22T20:39:06.371Z,"50km NNW of Talkeetna, Alaska",earthquake,2.3,1.1,,,reviewed,ak,ak
2016-06-19T18:53:50.000Z,52.8107,-168.6952,47.7,2.2,ml,,,,0.35,ak,ak13680783,2016-06-22T20:39:05.624Z,"18km SE of Nikolski, Alaska",earthquake,3.3,1.4,,,reviewed,ak,ak
2016-06-19T18:50:24.400Z,17.7835,-66.8216,16,1.8,Md,3,270,0.28027437,0.1,pr,pr16171009,2016-06-19T20:00:28.659Z,"22km SSE of Guanica, Puerto Rico",earthquake,1.2,1.1,0,3,reviewed,pr,pr
2016-06-19T18:48:28.000Z,59.5044,-152.555,73.4,1.6,ml,,,,0.6,ak,ak13680782,2016-06-22T20:39:04.976Z,"50km SW of Anchor Point, Alaska",earthquake,0.7,1.1,,,reviewed,ak,ak
2016-06-19T18:43:21.000Z,60.3027,-153.4747,4.7,1.5,ml,,,,0.64,ak,ak13664947,2016-06-22T20:37:46.546Z,"45km WSW of Redoubt Volcano, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-19T18:20:50.710Z,20.1391,121.3941,18.45,5.4,mwb,,24,2.681,0.96,us,us200065ep,2016-06-23T16:18:50.000Z,"54km WSW of Sabtang, Philippines",earthquake,7.3,3.7,0.063,24,reviewed,us,us
2016-06-19T18:12:24.290Z,33.9233333,-116.0198333,3.25,1.02,ml,13,115,0.07914,0.14,ci,ci37392295,2016-06-20T13:47:46.087Z,"24km SSE of Twentynine Palms, CA",earthquake,0.35,1.08,0.122,16,reviewed,ci,ci
2016-06-19T18:03:27.000Z,56.3422,-156.5679,55.3,3.2,ml,,,,0.61,ak,ak13664932,2016-06-22T20:39:27.897Z,"82km NW of Chirikof Island, Alaska",earthquake,0.8,1.2,,,reviewed,ak,ak
2016-06-19T18:00:40.000Z,61.4681,-150.6542,61.6,1.3,ml,,,,0.23,ak,ak13680779,2016-06-22T20:39:21.667Z,"37km W of Big Lake, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-06-19T17:53:29.000Z,63.45,-151.4509,7.7,1.6,ml,,,,0.55,ak,ak13664929,2016-06-22T20:37:48.375Z,"125km W of Cantwell, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-06-19T17:50:37.000Z,62.7072,-151.9468,8.2,1.2,ml,,,,0.85,ak,ak13680777,2016-06-22T20:39:04.147Z,"103km WNW of Talkeetna, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-06-19T17:47:18.000Z,51.809,-177.6985,20.2,1.2,ml,,,,0.61,ak,ak13680776,2016-06-22T20:39:03.478Z,"31km ESE of Tanaga Volcano, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-06-19T17:38:05.980Z,19.2528333,-155.1176667,39.177,1.82,md,34,237,0.03458,0.08,hv,hv61303206,2016-06-20T21:40:26.210Z,"23km SSE of Volcano, Hawaii",earthquake,1.22,0.89,0.108,15,reviewed,hv,hv
2016-06-19T17:37:18.460Z,37.428,-121.239,1.77,1.09,md,7,238,0.09437,0.15,nc,nc72653131,2016-06-21T02:06:02.220Z,"10km WSW of Patterson, California",earthquake,2.31,4.69,0.257,7,reviewed,nc,nc
2016-06-19T17:30:48.240Z,-20.2524,168.4357,10,4.8,mb,,109,1.279,0.79,us,us200065el,2016-06-19T17:47:54.519Z,"116km SW of Isangel, Vanuatu",earthquake,6.9,1.8,0.125,20,reviewed,us,us
2016-06-19T17:27:36.400Z,47.2669,-0.6721,10,3.5,ml,,,,0.9,us,us200065k4,2016-06-21T00:17:27.225Z,"4km SW of Saint-Lambert-du-Lattay, France",earthquake,3,1.9,,,reviewed,csem,ldg
2016-06-19T17:22:03.000Z,59.8573,-151.8609,52.5,1.5,ml,,,,0.43,ak,ak13664565,2016-06-22T20:38:34.253Z,"9km N of Anchor Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-06-19T17:15:12.310Z,33.6966667,-116.8043333,16.09,1.11,ml,45,60,0.07573,0.15,ci,ci37392231,2016-06-20T13:49:02.930Z,"9km WSW of Idyllwild, CA",earthquake,0.21,0.35,0.227,28,reviewed,ci,ci
2016-06-19T17:11:49.000Z,55.4153,-158.4238,41.6,3,ml,,,,0.46,ak,ak13680774,2016-06-22T20:43:03.988Z,"95km SSE of Chignik Lake, Alaska",earthquake,1.2,25.4,,,reviewed,ak,ak
2016-06-19T17:03:17.000Z,61.368,-149.7316,32.3,2,ml,,,,0.43,ak,ak13664559,2016-06-22T20:37:50.629Z,"17km SSW of Knik-Fairview, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-19T16:59:53.000Z,60.7226,-147.3332,5.5,1.9,ml,,,,0.54,ak,ak13664555,2016-06-22T20:37:49.895Z,"70km SW of Valdez, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-19T16:50:33.520Z,1.9234,127.0351,85.93,4.5,mb,,159,1.19,1.16,us,us200065ee,2016-06-19T18:50:42.208Z,"110km WNW of Tobelo, Indonesia",earthquake,8.4,7.9,0.115,22,reviewed,us,us
2016-06-19T16:49:29.000Z,52.1455,-169.2565,16.6,3.9,ml,,,,0.63,ak,ak13664550,2016-06-22T20:40:56.651Z,"92km SSW of Nikolski, Alaska",earthquake,0.6,0.5,,,reviewed,ak,ak
2016-06-19T16:47:56.000Z,63.5096,-151.9765,8.5,1.3,ml,,,,0.74,ak,ak13680769,2016-06-22T20:39:02.751Z,"151km W of Cantwell, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-19T16:39:42.555Z,38.9623,-116.6453,13.6,2.3,ml,12,56.01,0.437,0.2336,nn,nn00548566,2016-06-20T03:08:51.211Z,"69km SSE of Austin, Nevada",earthquake,2.44,2.2,0.37,9,reviewed,nn,nn
2016-06-19T16:38:51.610Z,19.9251667,-155.3996667,32.902,1.85,md,12,191,0.1577,0.06,hv,hv61303161,2016-06-20T23:54:51.600Z,"19km SSE of Honoka'a, Hawaii",earthquake,0.89,1.56,0.025,5,reviewed,hv,hv
2016-06-19T16:31:54.770Z,36.854,-97.3443,6.43,3.2,mb_lg,,109,0.139,0.28,us,us200065e8,2016-06-19T18:13:39.040Z,"7km NW of Blackwell, Oklahoma",earthquake,1.5,5.4,0.052,98,reviewed,us,us
2016-06-19T16:30:41.460Z,19.3871667,-155.2158333,20.778,1.25,md,11,132,0.01332,0.12,hv,hv61303151,2016-06-20T17:17:56.860Z,"5km SSE of Volcano, Hawaii",earthquake,1.74,1.83,0.116,6,reviewed,hv,hv
2016-06-19T16:24:07.000Z,51.593,-178.9188,50.9,1.7,ml,,,,0.21,ak,ak13680766,2016-06-22T20:39:01.657Z,"39km NNE of Amatignak Island, Alaska",earthquake,10.9,4.3,,,reviewed,ak,ak
2016-06-19T16:18:19.680Z,-20.81,-68.8455,118.73,4.1,mb,,45,0.643,1.09,us,us200065e4,2016-06-19T18:10:34.338Z,"150km ESE of Iquique, Chile",earthquake,5.8,8.2,0.197,7,reviewed,us,us
2016-06-19T16:15:17.000Z,64.8099,-147.545,10.4,2,ml,,,,0.49,ak,ak13664542,2016-06-22T20:37:52.303Z,"1km NNW of Badger, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-06-19T15:56:10.350Z,33.0206667,-116.3523333,7.02,1.01,ml,29,87,0.1412,0.19,ci,ci37392103,2016-06-20T22:59:35.645Z,"24km ESE of Julian, CA",earthquake,0.27,1.03,0.096,27,reviewed,ci,ci
2016-06-19T15:51:26.690Z,33.923,-116.0221667,3.1,1.54,ml,43,48,0.07992,0.13,ci,ci37392087,2016-06-20T23:38:25.360Z,"24km S of Twentynine Palms, CA",earthquake,0.15,0.51,0.126,45,reviewed,ci,ci
2016-06-19T15:36:33.000Z,62.39,-148.5666,46.4,1.7,ml,,,,0.5,ak,ak13664169,2016-06-22T20:37:51.690Z,"67km NNE of Sutton-Alpine, Alaska",earthquake,0.4,0.8,,,reviewed,ak,ak
2016-06-19T15:35:57.000Z,62.3568,-147.7398,53.2,2,ml,,,,0.45,ak,ak13664164,2016-06-22T20:38:01.221Z,"85km NE of Sutton-Alpine, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-19T15:24:48.000Z,55.6237,-160.9179,103.1,2.8,ml,,,,0.75,ak,ak13664162,2016-06-22T20:43:10.806Z,"41km NW of Sand Point, Alaska",earthquake,1.3,0.9,,,reviewed,ak,ak
2016-06-19T15:01:24.000Z,60.2239,-152.0978,73.9,1.5,ml,,,,0.58,ak,ak13680759,2016-06-22T20:39:00.424Z,"46km WSW of Cohoe, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-06-19T14:58:23.210Z,-35.8008,-71.3205,92.46,4.6,mb,,73,0.087,0.78,us,us200065dw,2016-06-19T16:12:31.018Z,"25km ENE of Linares, Chile",earthquake,6.1,4.8,0.04,183,reviewed,us,us
2016-06-19T14:22:19.000Z,64.612,-147.1123,10.4,1.5,ml,,,,0.64,ak,ak13664148,2016-06-22T20:37:55.181Z,"6km SSW of Eielson Air Force Base, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-06-19T14:19:22.000Z,50.1362,179.468,25.8,3.8,ml,,,,0.41,ak,ak13664145,2016-06-22T20:38:57.480Z,"160km SW of Amatignak Island, Alaska",earthquake,4.7,2.4,,,reviewed,ak,ak
2016-06-19T14:11:07.300Z,18.954,-64.692,12,2.3,Md,3,324,0.62343081,0.1,pr,pr16171008,2016-06-19T17:31:22.761Z,"60km N of Road Town, British Virgin Islands",earthquake,2.7,3.9,0,2,reviewed,pr,pr
2016-06-19T13:56:29.900Z,31.5786667,-115.61,5.93,3.15,ml,18,160,0.8444,0.24,ci,ci37392023,2016-06-20T14:33:22.420Z,"83km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.47,31.61,0.134,70,reviewed,ci,ci
2016-06-19T13:54:16.032Z,38.3477,-118.5705,9.1,1,ml,16,74.47,0.11,0.1063,nn,nn00548549,2016-06-20T03:07:43.649Z,"20km SSE of Hawthorne, Nevada",earthquake,1.88,2.8,0.25,3,reviewed,nn,nn
2016-06-19T13:51:29.030Z,38.8023333,-122.7575,-0.18,1.24,md,30,52,0.02114,0.05,nc,nc72653081,2016-06-21T07:15:04.904Z,"2km N of The Geysers, California",earthquake,0.14,0.43,0.135,8,reviewed,nc,nc
2016-06-19T13:44:09.600Z,18.7688,-67.5019,16,2.8,Md,8,302.4,0.381784,0.31,pr,pr16171007,2016-06-19T18:18:32.040Z,"52km NW of Aguadilla, Puerto Rico",earthquake,1.6,1.7,0,6,reviewed,pr,pr
2016-06-19T13:34:45.000Z,60.451,-152.1228,80.3,3,ml,,,,0.62,ak,ak13663775,2016-06-22T20:40:42.404Z,"34km E of Redoubt Volcano, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-06-19T13:33:44.000Z,52.1532,-171.8321,25.7,2.5,ml,,,,0.55,ak,ak13680754,2016-06-22T20:41:49.511Z,"54km SW of Amukta Island, Alaska",earthquake,9.9,4.4,,,reviewed,ak,ak
2016-06-19T13:31:52.327Z,38.6378,-119.8179,11.5,1,ml,6,164.52,0.403,0.1657,nn,nn00548585,2016-06-20T03:09:38.835Z,"28km SSW of Gardnerville Ranchos, Nevada",earthquake,4.2,25.3,0,1,reviewed,nn,nn
2016-06-19T13:30:05.180Z,-31.4937,-68.6574,158.57,4.3,mb,,94,1.859,0.7,us,us200065dq,2016-06-19T14:16:56.381Z,"9km NE of Zonda, Argentina",earthquake,9.3,7.4,0.218,6,reviewed,us,us
2016-06-19T13:09:48.840Z,47.9478333,-119.7723333,12.51,1.36,ml,10,99,,0.15,uw,uw61170371,2016-06-20T18:24:50.820Z,"10km SW of Bridgeport, Washington",other event,0.45,0.53,0.118,7,reviewed,uw,uw
2016-06-19T13:04:40.790Z,40.3786667,-124.289,26.54,2.01,md,19,164,0.05675,0.1,nc,nc72653071,2016-06-21T05:16:01.796Z,"20km SW of Rio Dell, California",earthquake,0.47,0.66,0.41,19,reviewed,nc,nc
2016-06-19T12:57:36.000Z,58.8367,-136.7664,4,1.2,ml,,,,0.68,ak,ak13680753,2016-06-22T20:39:19.284Z,"76km NW of Gustavus, Alaska",earthquake,1,0.4,,,reviewed,ak,ak
2016-06-19T12:54:02.000Z,60.9379,-152.426,4.5,1.2,ml,,,,0.39,ak,ak13680752,2016-06-22T20:38:58.024Z,"53km NNE of Redoubt Volcano, Alaska",earthquake,0.3,4.4,,,reviewed,ak,ak
2016-06-19T12:27:52.760Z,36.5013333,-121.081,5.06,1.46,md,20,86,0.00877,0.08,nc,nc72653061,2016-06-21T02:18:04.248Z,"23km ENE of Soledad, California",earthquake,0.23,0.46,0.192,19,reviewed,nc,nc
2016-06-19T12:24:56.950Z,36.505,-121.0875,4.32,1.14,md,13,83,0.009532,0.04,nc,nc72653056,2016-06-21T01:56:04.196Z,"23km ENE of Soledad, California",earthquake,0.28,0.49,0.186,12,reviewed,nc,nc
2016-06-19T12:17:54.000Z,-20.3791,168.5712,10,4.9,mb,,66,9.341,1.95,us,us200065dm,2016-06-21T00:13:47.826Z,"117km SW of Isangel, Vanuatu",earthquake,12.1,1.9,0.085,43,reviewed,us,us
2016-06-19T12:13:16.920Z,33.3305,-116.1796667,9.21,1.09,ml,41,48,0.1509,0.21,ci,ci37391967,2016-06-21T14:13:14.513Z,"17km SSW of Oasis, CA",earthquake,0.28,1.08,0.122,31,reviewed,ci,ci
2016-06-19T12:09:08.760Z,44.7443333,-111.7431667,10.74,1.01,ml,13,95,0.057,0.17,mb,mb80156269,2016-06-19T15:06:50.030Z,"51km W of West Yellowstone, Montana",earthquake,0.58,0.81,0.138,6,reviewed,mb,mb
2016-06-19T12:08:40.130Z,-20.3168,168.9164,10,4.7,mb,,100,9.012,0.66,us,us200065dl,2016-06-21T00:10:08.802Z,"92km SSW of Isangel, Vanuatu",earthquake,13.3,1.9,0.123,20,reviewed,us,us
2016-06-19T12:02:20.000Z,53.8641,-166.2707,81.2,1.7,ml,,,,0.18,ak,ak13680750,2016-06-22T20:39:18.126Z,"17km E of Unalaska, Alaska",earthquake,4.9,2.3,,,reviewed,ak,ak
2016-06-19T11:55:33.000Z,52.758,-167.9713,25.5,1.9,ml,,,,0.33,ak,ak13680749,2016-06-22T20:38:57.249Z,"63km ESE of Nikolski, Alaska",earthquake,2.8,3.3,,,reviewed,ak,ak
2016-06-19T11:54:51.000Z,61.0858,-150.2499,10,1.4,ml,,,,0.78,ak,ak13680748,2016-06-22T20:38:56.576Z,"23km SW of Anchorage, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
2016-06-19T11:45:44.100Z,19.4375,-67.3647,25,3.3,Md,13,284.4,0.99263839,0.28,pr,pr16171005,2016-06-19T12:12:05.778Z,"108km NNW of San Antonio, Puerto Rico",earthquake,1.2,21.3,0,12,reviewed,pr,pr
2016-06-19T11:13:57.900Z,19.2448,-64.7389,8,2.2,Md,4,313.2,0.90729844,0.14,pr,pr16171006,2016-06-19T15:54:42.175Z,"92km N of Road Town, British Virgin Islands",earthquake,6.8,10,0,3,reviewed,pr,pr
2016-06-19T10:54:06.000Z,51.4298,-174.4535,1.9,1.7,ml,,,,0.38,ak,ak13680747,2016-06-22T20:38:55.981Z,"87km SSW of Atka, Alaska",earthquake,5.4,1.4,,,reviewed,ak,ak
2016-06-19T10:46:35.420Z,44.7753333,-111.1198333,9.68,1.4,ml,13,99,0.0229,0.17,uu,uu60151292,2016-06-21T20:59:37.390Z,"12km N of West Yellowstone, Montana",earthquake,0.53,0.7,0.357,3,reviewed,uu,uu
2016-06-19T10:40:49.000Z,53.3749,-163.3497,26.5,2.6,ml,,,,0.4,ak,ak13680746,2016-06-22T20:41:36.150Z,"164km S of False Pass, Alaska",earthquake,1.4,2.5,,,reviewed,ak,ak
2016-06-19T10:40:34.000Z,51.9686,-174.4904,239.1,2.6,ml,,,,0.58,ak,ak13662708,2016-06-22T20:39:03.928Z,"32km SW of Atka, Alaska",earthquake,10.5,0.9,,,reviewed,ak,ak
2016-06-19T10:40:11.000Z,53.6019,-167.582,9.2,1.5,ml,,,,0.8,ak,ak13680744,2016-06-22T20:38:54.347Z,"75km WSW of Dutch Harbor, Alaska",earthquake,6.1,0.9,,,reviewed,ak,ak
2016-06-19T10:34:04.980Z,33.9265,-116.0236667,2.23,1.65,ml,44,52,0.07688,0.22,ci,ci37391935,2016-06-20T13:50:20.840Z,"24km S of Twentynine Palms, CA",earthquake,0.27,0.55,0.125,27,reviewed,ci,ci
2016-06-19T10:31:51.930Z,-20.3981,168.5879,10,4.9,mb,,84,9.33,1.46,us,us200065de,2016-06-21T00:05:45.047Z,"117km SW of Isangel, Vanuatu",earthquake,10.2,1.5,0.071,63,reviewed,us,us
2016-06-19T10:30:08.000Z,55.1224,-164.0024,199.7,2.9,ml,,,,0.5,ak,ak13680743,2016-06-22T20:42:51.708Z,"48km NW of False Pass, Alaska",earthquake,3.1,0.8,,,reviewed,ak,ak
2016-06-19T10:26:17.290Z,33.9235,-116.022,1.98,1.82,ml,49,52,0.07941,0.19,ci,ci37391927,2016-06-20T13:50:25.930Z,"24km S of Twentynine Palms, CA",earthquake,0.22,0.48,0.11,26,reviewed,ci,ci
2016-06-19T10:20:03.700Z,19.1439,-65.7098,94,3.2,Md,11,259.2,0.87855235,0.18,pr,pr16171002,2016-06-19T10:39:38.330Z,"80km N of Vieques, Puerto Rico",earthquake,2.5,2.8,0,11,reviewed,pr,pr
2016-06-19T10:04:26.990Z,-20.2822,168.4902,10,5.1,mb,,55,9.39,1.04,us,us200065m0,2016-06-20T23:59:23.510Z,"114km SW of Isangel, Vanuatu",earthquake,11.5,1.8,0.06,92,reviewed,us,us
2016-06-19T10:03:23.830Z,-20.261,168.8158,10,4.8,mb,,84,9.089,0.62,us,us200065da,2016-06-20T23:28:55.551Z,"91km SSW of Isangel, Vanuatu",earthquake,10.8,1.9,0.071,62,reviewed,us,us
2016-06-19T09:58:37.000Z,62.2794,-149.6306,56.7,1.1,ml,,,,0.4,ak,ak13680742,2016-06-22T20:38:53.690Z,"17km NE of Y, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-06-19T09:58:21.630Z,33.4658333,-116.4766667,10.79,1.03,ml,43,78,0.07149,0.19,ci,ci37391879,2016-06-20T13:50:32.670Z,"21km ESE of Anza, CA",earthquake,0.21,0.5,0.166,26,reviewed,ci,ci
2016-06-19T09:55:18.980Z,33.4673333,-116.486,10.24,1.31,ml,56,29,0.07527,0.23,ci,ci37391871,2016-06-20T13:51:40.300Z,"20km ESE of Anza, CA",earthquake,0.21,0.38,0.182,26,reviewed,ci,ci
2016-06-19T09:48:18.673Z,38.353,-118.5697,10.2,1.9,ml,39,39.92,0.114,0.1992,nn,nn00548526,2016-06-20T03:06:48.474Z,"19km SSE of Hawthorne, Nevada",earthquake,0.68,0.9,0.25,29,reviewed,nn,nn
2016-06-19T09:47:23.600Z,-20.2987,169.089,13,6.3,mwc,,67,13.944,1.08,us,us200065d1,2016-06-22T14:45:25.000Z,"84km SSW of Isangel, Vanuatu",earthquake,10.6,1.9,0.029,116,reviewed,us,us
2016-06-19T09:47:03.620Z,-20.0337,168.7691,10,4.8,mb,,83,9.078,1.08,us,us200065cw,2016-06-20T23:04:36.390Z,"74km SW of Isangel, Vanuatu",earthquake,9.3,1.5,0.058,92,reviewed,us,us
2016-06-19T09:46:51.840Z,38.8288345,-122.7438354,1,1.17,md,12,94,0.009423,0.03,nc,nc72653016,2016-06-19T10:29:03.347Z,"1km WNW of Cobb, California",earthquake,0.31,0.48,0.02,4,automatic,nc,nc
2016-06-19T09:39:42.580Z,36.1653333,-118.0246667,-0.16,1.01,ml,10,93,0.2339,0.12,ci,ci37391847,2016-06-20T13:49:41.249Z,"13km S of Olancha, CA",earthquake,0.4,1.29,0.167,14,reviewed,ci,ci
2016-06-19T09:35:46.000Z,52.5606,178.3713,83.3,2.7,ml,,,,0.44,ak,ak13680741,2016-06-22T20:42:57.851Z,"68km N of Little Sitkin Island, Alaska",earthquake,8.9,8.5,,,reviewed,ak,ak
2016-06-19T09:22:09.100Z,32.4991667,-115.6425,1.11,1.48,ml,13,216,0.1656,0.16,ci,ci37391823,2016-06-20T13:50:18.402Z,"10km SSW of Progreso, B.C., MX",earthquake,0.49,0.61,0.149,20,reviewed,ci,ci
2016-06-19T09:10:59.000Z,61.8547,-148.4529,16.7,1.7,ml,,,,0.8,ak,ak13662352,2016-06-22T20:37:59.775Z,"21km ENE of Sutton-Alpine, Alaska",earthquake,0.1,0.1,,,reviewed,ak,ak
2016-06-19T09:05:35.770Z,33.9248333,-116.0221667,2.95,1.64,ml,50,47,0.07816,0.15,ci,ci37391791,2016-06-20T20:50:22.769Z,"24km S of Twentynine Palms, CA",earthquake,0.16,0.42,0.132,46,reviewed,ci,ci
2016-06-19T08:47:44.780Z,33.4861667,-116.4735,14.43,1.09,ml,34,81,0.05454,0.13,ci,ci37391775,2016-06-20T20:41:33.956Z,"20km ESE of Anza, CA",earthquake,0.18,0.27,0.091,20,reviewed,ci,ci
2016-06-19T08:35:27.200Z,44.7418333,-111.7471667,11.04,1.1,ml,14,69,0.059,0.14,mb,mb80156249,2016-06-19T14:15:30.800Z,"51km W of West Yellowstone, Montana",earthquake,0.41,0.64,0.164,3,reviewed,mb,mb
2016-06-19T08:34:57.610Z,19.2473333,-155.1188333,39.487,1.8,md,32,225,0.03953,0.07,hv,hv61302756,2016-06-20T21:49:05.290Z,"23km SSE of Volcano, Hawaii",earthquake,1.09,1.25,0.092,15,reviewed,hv,hv
2016-06-19T08:20:33.000Z,54.7714,-160.5842,13.5,3.3,ml,,,,0.68,ak,ak13662350,2016-06-22T20:40:35.683Z,"63km S of Sand Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-06-19T08:06:42.100Z,18.9013,-64.4555,13,2.3,Md,5,316.8,0.50485319,0.23,pr,pr16171004,2016-06-19T12:10:33.093Z,"56km NNE of Road Town, British Virgin Islands",earthquake,5,6.8,0,5,reviewed,pr,pr
2016-06-19T07:42:33.000Z,62.9323,-148.8474,64.2,1.1,ml,,,,0.56,ak,ak13662349,2016-06-22T20:37:54.476Z,"51km S of Cantwell, Alaska",earthquake,0.4,0.3,,,reviewed,ak,ak
